"Project","ScanDate","DependencyName","DependencyPath","Description","License","Md5","Sha1","Identifiers","CPE","CVE","CWE","Vulnerability","Source","CVSSv2_Severity","CVSSv2_Score","CVSSv2","CVSSv3_BaseSeverity","CVSSv3_BaseScore","CVSSv3","CPE Confidence","Evidence Count"
WebGoat Dependency Check using OWASP,"Tue, 7 Sep 2021 17:22:16 GMT",spring-boot-cassandra-0.0.1-SNAPSHOT.jar: tomcat-embed-core-8.5.23.jar,/src/cassandra-maven/cassandra-maven/target/spring-boot-cassandra-0.0.1-SNAPSHOT.jar/BOOT-INF/lib/tomcat-embed-core-8.5.23.jar,Core Tomcat implementation,"Apache License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",ae9430c1a4fc4d0d8eee4f33f2f4da00,79261793a47f507890ee08f749b9d81774e4f7f0,pkg:maven/org.apache.tomcat.embed/tomcat-embed-core@8.5.23,"cpe:2.3:a:apache:tomcat:8.5.23:*:*:*:*:*:*:*, cpe:2.3:a:apache_software_foundation:tomcat:8.5.23:*:*:*:*:*:*:*, cpe:2.3:a:apache_tomcat:apache_tomcat:8.5.23:*:*:*:*:*:*:*",CVE-2018-8037,CWE-362 Concurrent Execution using Shared Resource with Improper Synchronization ('Race Condition'),"If an async request was completed by the application at the same time as the container triggered the async timeout, a race condition existed that could result in a user seeing a response intended for a different user. An additional issue was present in the NIO and NIO2 connectors that did not correctly track the closure of the connection when an async request was completed by the application and timed out by the container at the same time. This could also result in a user seeing a response intended for another user. Versions Affected: Apache Tomcat 9.0.0.M9 to 9.0.9 and 8.5.5 to 8.5.31.",NVD,MEDIUM,4.3,/AV:N/AC:M/Au:N/C:P/I:N/A:N,MEDIUM,5.9,CVSS:3.0/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:N/A:N,HIGH,22
WebGoat Dependency Check using OWASP,"Tue, 7 Sep 2021 17:22:16 GMT",spring-boot-cassandra-0.0.1-SNAPSHOT.jar: tomcat-embed-core-8.5.23.jar,/src/cassandra-maven/cassandra-maven/target/spring-boot-cassandra-0.0.1-SNAPSHOT.jar/BOOT-INF/lib/tomcat-embed-core-8.5.23.jar,Core Tomcat implementation,"Apache License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",ae9430c1a4fc4d0d8eee4f33f2f4da00,79261793a47f507890ee08f749b9d81774e4f7f0,pkg:maven/org.apache.tomcat.embed/tomcat-embed-core@8.5.23,"cpe:2.3:a:apache:tomcat:8.5.23:*:*:*:*:*:*:*, cpe:2.3:a:apache_software_foundation:tomcat:8.5.23:*:*:*:*:*:*:*, cpe:2.3:a:apache_tomcat:apache_tomcat:8.5.23:*:*:*:*:*:*:*",CVE-2019-0199,CWE-400 Uncontrolled Resource Consumption ('Resource Exhaustion'),"The HTTP/2 implementation in Apache Tomcat 9.0.0.M1 to 9.0.14 and 8.5.0 to 8.5.37 accepted streams with excessive numbers of SETTINGS frames and also permitted clients to keep streams open without reading/writing request/response data. By keeping streams open for requests that utilised the Servlet API's blocking I/O, clients were able to cause server-side threads to block eventually leading to thread exhaustion and a DoS.",NVD,MEDIUM,5.0,/AV:N/AC:L/Au:N/C:N/I:N/A:P,HIGH,7.5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,HIGH,22
WebGoat Dependency Check using OWASP,"Tue, 7 Sep 2021 17:22:16 GMT",spring-boot-cassandra-0.0.1-SNAPSHOT.jar: tomcat-embed-core-8.5.23.jar,/src/cassandra-maven/cassandra-maven/target/spring-boot-cassandra-0.0.1-SNAPSHOT.jar/BOOT-INF/lib/tomcat-embed-core-8.5.23.jar,Core Tomcat implementation,"Apache License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",ae9430c1a4fc4d0d8eee4f33f2f4da00,79261793a47f507890ee08f749b9d81774e4f7f0,pkg:maven/org.apache.tomcat.embed/tomcat-embed-core@8.5.23,"cpe:2.3:a:apache:tomcat:8.5.23:*:*:*:*:*:*:*, cpe:2.3:a:apache_software_foundation:tomcat:8.5.23:*:*:*:*:*:*:*, cpe:2.3:a:apache_tomcat:apache_tomcat:8.5.23:*:*:*:*:*:*:*",CVE-2019-0221,CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),"The SSI printenv command in Apache Tomcat 9.0.0.M1 to 9.0.0.17, 8.5.0 to 8.5.39 and 7.0.0 to 7.0.93 echoes user provided data without escaping and is, therefore, vulnerable to XSS. SSI is disabled by default. The printenv command is intended for debugging and is unlikely to be present in a production website.",NVD,MEDIUM,4.3,/AV:N/AC:M/Au:N/C:N/I:P/A:N,MEDIUM,6.1,CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,HIGH,22
WebGoat Dependency Check using OWASP,"Tue, 7 Sep 2021 17:22:16 GMT",spring-boot-cassandra-0.0.1-SNAPSHOT.jar: tomcat-embed-core-8.5.23.jar,/src/cassandra-maven/cassandra-maven/target/spring-boot-cassandra-0.0.1-SNAPSHOT.jar/BOOT-INF/lib/tomcat-embed-core-8.5.23.jar,Core Tomcat implementation,"Apache License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",ae9430c1a4fc4d0d8eee4f33f2f4da00,79261793a47f507890ee08f749b9d81774e4f7f0,pkg:maven/org.apache.tomcat.embed/tomcat-embed-core@8.5.23,"cpe:2.3:a:apache:tomcat:8.5.23:*:*:*:*:*:*:*, cpe:2.3:a:apache_software_foundation:tomcat:8.5.23:*:*:*:*:*:*:*, cpe:2.3:a:apache_tomcat:apache_tomcat:8.5.23:*:*:*:*:*:*:*",CVE-2019-0232,CWE-78 Improper Neutralization of Special Elements used in an OS Command ('OS Command Injection'),"When running on Windows with enableCmdLineArguments enabled, the CGI Servlet in Apache Tomcat 9.0.0.M1 to 9.0.17, 8.5.0 to 8.5.39 and 7.0.0 to 7.0.93 is vulnerable to Remote Code Execution due to a bug in the way the JRE passes command line arguments to Windows. The CGI Servlet is disabled by default. The CGI option enableCmdLineArguments is disable by default in Tomcat 9.0.x (and will be disabled by default in all versions in response to this vulnerability). For a detailed explanation of the JRE behaviour, see Markus Wulftange's blog (https://codewhitesec.blogspot.com/2016/02/java-and-command-line-injections-in-windows.html) and this archived MSDN blog (https://web.archive.org/web/20161228144344/https://blogs.msdn.microsoft.com/twistylittlepassagesallalike/2011/04/23/everyone-quotes-command-line-arguments-the-wrong-way/).",NVD,HIGH,9.3,/AV:N/AC:M/Au:N/C:C/I:C/A:C,HIGH,8.1,CVSS:3.0/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H,HIGH,22
WebGoat Dependency Check using OWASP,"Tue, 7 Sep 2021 17:22:16 GMT",spring-boot-cassandra-0.0.1-SNAPSHOT.jar: tomcat-embed-core-8.5.23.jar,/src/cassandra-maven/cassandra-maven/target/spring-boot-cassandra-0.0.1-SNAPSHOT.jar/BOOT-INF/lib/tomcat-embed-core-8.5.23.jar,Core Tomcat implementation,"Apache License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",ae9430c1a4fc4d0d8eee4f33f2f4da00,79261793a47f507890ee08f749b9d81774e4f7f0,pkg:maven/org.apache.tomcat.embed/tomcat-embed-core@8.5.23,"cpe:2.3:a:apache:tomcat:8.5.23:*:*:*:*:*:*:*, cpe:2.3:a:apache_software_foundation:tomcat:8.5.23:*:*:*:*:*:*:*, cpe:2.3:a:apache_tomcat:apache_tomcat:8.5.23:*:*:*:*:*:*:*",CVE-2019-10072,CWE-667 Improper Locking,The fix for CVE-2019-0199 was incomplete and did not address HTTP/2 connection window exhaustion on write in Apache Tomcat versions 9.0.0.M1 to 9.0.19 and 8.5.0 to 8.5.40 . By not sending WINDOW_UPDATE messages for the connection window (stream 0) clients were able to cause server-side threads to block eventually leading to thread exhaustion and a DoS.,NVD,MEDIUM,5.0,/AV:N/AC:L/Au:N/C:N/I:N/A:P,HIGH,7.5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,HIGH,22
WebGoat Dependency Check using OWASP,"Tue, 7 Sep 2021 17:22:16 GMT",spring-boot-cassandra-0.0.1-SNAPSHOT.jar: tomcat-embed-core-8.5.23.jar,/src/cassandra-maven/cassandra-maven/target/spring-boot-cassandra-0.0.1-SNAPSHOT.jar/BOOT-INF/lib/tomcat-embed-core-8.5.23.jar,Core Tomcat implementation,"Apache License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",ae9430c1a4fc4d0d8eee4f33f2f4da00,79261793a47f507890ee08f749b9d81774e4f7f0,pkg:maven/org.apache.tomcat.embed/tomcat-embed-core@8.5.23,"cpe:2.3:a:apache:tomcat:8.5.23:*:*:*:*:*:*:*, cpe:2.3:a:apache_software_foundation:tomcat:8.5.23:*:*:*:*:*:*:*, cpe:2.3:a:apache_tomcat:apache_tomcat:8.5.23:*:*:*:*:*:*:*",CVE-2019-12418,NVD-CWE-noinfo,"When Apache Tomcat 9.0.0.M1 to 9.0.28, 8.5.0 to 8.5.47, 7.0.0 and 7.0.97 is configured with the JMX Remote Lifecycle Listener, a local attacker without access to the Tomcat process or configuration files is able to manipulate the RMI registry to perform a man-in-the-middle attack to capture user names and passwords used to access the JMX interface. The attacker can then use these credentials to access the JMX interface and gain complete control over the Tomcat instance.",NVD,MEDIUM,4.4,/AV:L/AC:M/Au:N/C:P/I:P/A:P,HIGH,7.0,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H,HIGH,22
WebGoat Dependency Check using OWASP,"Tue, 7 Sep 2021 17:22:16 GMT",spring-boot-cassandra-0.0.1-SNAPSHOT.jar: tomcat-embed-core-8.5.23.jar,/src/cassandra-maven/cassandra-maven/target/spring-boot-cassandra-0.0.1-SNAPSHOT.jar/BOOT-INF/lib/tomcat-embed-core-8.5.23.jar,Core Tomcat implementation,"Apache License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",ae9430c1a4fc4d0d8eee4f33f2f4da00,79261793a47f507890ee08f749b9d81774e4f7f0,pkg:maven/org.apache.tomcat.embed/tomcat-embed-core@8.5.23,"cpe:2.3:a:apache:tomcat:8.5.23:*:*:*:*:*:*:*, cpe:2.3:a:apache_software_foundation:tomcat:8.5.23:*:*:*:*:*:*:*, cpe:2.3:a:apache_tomcat:apache_tomcat:8.5.23:*:*:*:*:*:*:*",CVE-2019-17563,CWE-384 Session Fixation,"When using FORM authentication with Apache Tomcat 9.0.0.M1 to 9.0.29, 8.5.0 to 8.5.49 and 7.0.0 to 7.0.98 there was a narrow window where an attacker could perform a session fixation attack. The window was considered too narrow for an exploit to be practical but, erring on the side of caution, this issue has been treated as a security vulnerability.",NVD,MEDIUM,5.1,/AV:N/AC:H/Au:N/C:P/I:P/A:P,HIGH,7.5,CVSS:3.1/AV:N/AC:H/PR:N/UI:R/S:U/C:H/I:H/A:H,HIGH,22
WebGoat Dependency Check using OWASP,"Tue, 7 Sep 2021 17:22:16 GMT",spring-boot-cassandra-0.0.1-SNAPSHOT.jar: tomcat-embed-core-8.5.23.jar,/src/cassandra-maven/cassandra-maven/target/spring-boot-cassandra-0.0.1-SNAPSHOT.jar/BOOT-INF/lib/tomcat-embed-core-8.5.23.jar,Core Tomcat implementation,"Apache License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",ae9430c1a4fc4d0d8eee4f33f2f4da00,79261793a47f507890ee08f749b9d81774e4f7f0,pkg:maven/org.apache.tomcat.embed/tomcat-embed-core@8.5.23,"cpe:2.3:a:apache:tomcat:8.5.23:*:*:*:*:*:*:*, cpe:2.3:a:apache_software_foundation:tomcat:8.5.23:*:*:*:*:*:*:*, cpe:2.3:a:apache_tomcat:apache_tomcat:8.5.23:*:*:*:*:*:*:*",CVE-2020-11996,NVD-CWE-noinfo,"A specially crafted sequence of HTTP/2 requests sent to Apache Tomcat 10.0.0-M1 to 10.0.0-M5, 9.0.0.M1 to 9.0.35 and 8.5.0 to 8.5.55 could trigger high CPU usage for several seconds. If a sufficient number of such requests were made on concurrent HTTP/2 connections, the server could become unresponsive.",NVD,MEDIUM,5.0,/AV:N/AC:L/Au:N/C:N/I:N/A:P,HIGH,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,HIGH,22
WebGoat Dependency Check using OWASP,"Tue, 7 Sep 2021 17:22:16 GMT",spring-boot-cassandra-0.0.1-SNAPSHOT.jar: tomcat-embed-core-8.5.23.jar,/src/cassandra-maven/cassandra-maven/target/spring-boot-cassandra-0.0.1-SNAPSHOT.jar/BOOT-INF/lib/tomcat-embed-core-8.5.23.jar,Core Tomcat implementation,"Apache License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",ae9430c1a4fc4d0d8eee4f33f2f4da00,79261793a47f507890ee08f749b9d81774e4f7f0,pkg:maven/org.apache.tomcat.embed/tomcat-embed-core@8.5.23,"cpe:2.3:a:apache:tomcat:8.5.23:*:*:*:*:*:*:*, cpe:2.3:a:apache_software_foundation:tomcat:8.5.23:*:*:*:*:*:*:*, cpe:2.3:a:apache_tomcat:apache_tomcat:8.5.23:*:*:*:*:*:*:*",CVE-2020-13934,"CWE-401 Improper Release of Memory Before Removing Last Reference ('Memory Leak'), CWE-476 NULL Pointer Dereference","An h2c direct connection to Apache Tomcat 10.0.0-M1 to 10.0.0-M6, 9.0.0.M5 to 9.0.36 and 8.5.1 to 8.5.56 did not release the HTTP/1.1 processor after the upgrade to HTTP/2. If a sufficient number of such requests were made, an OutOfMemoryException could occur leading to a denial of service.",NVD,MEDIUM,5.0,/AV:N/AC:L/Au:N/C:N/I:N/A:P,HIGH,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,HIGH,22
WebGoat Dependency Check using OWASP,"Tue, 7 Sep 2021 17:22:16 GMT",spring-boot-cassandra-0.0.1-SNAPSHOT.jar: tomcat-embed-core-8.5.23.jar,/src/cassandra-maven/cassandra-maven/target/spring-boot-cassandra-0.0.1-SNAPSHOT.jar/BOOT-INF/lib/tomcat-embed-core-8.5.23.jar,Core Tomcat implementation,"Apache License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",ae9430c1a4fc4d0d8eee4f33f2f4da00,79261793a47f507890ee08f749b9d81774e4f7f0,pkg:maven/org.apache.tomcat.embed/tomcat-embed-core@8.5.23,"cpe:2.3:a:apache:tomcat:8.5.23:*:*:*:*:*:*:*, cpe:2.3:a:apache_software_foundation:tomcat:8.5.23:*:*:*:*:*:*:*, cpe:2.3:a:apache_tomcat:apache_tomcat:8.5.23:*:*:*:*:*:*:*",CVE-2020-13935,CWE-835 Loop with Unreachable Exit Condition ('Infinite Loop'),"The payload length in a WebSocket frame was not correctly validated in Apache Tomcat 10.0.0-M1 to 10.0.0-M6, 9.0.0.M1 to 9.0.36, 8.5.0 to 8.5.56 and 7.0.27 to 7.0.104. Invalid payload lengths could trigger an infinite loop. Multiple requests with invalid payload lengths could lead to a denial of service.",NVD,MEDIUM,5.0,/AV:N/AC:L/Au:N/C:N/I:N/A:P,HIGH,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,HIGH,22
WebGoat Dependency Check using OWASP,"Tue, 7 Sep 2021 17:22:16 GMT",spring-boot-cassandra-0.0.1-SNAPSHOT.jar: tomcat-embed-core-8.5.23.jar,/src/cassandra-maven/cassandra-maven/target/spring-boot-cassandra-0.0.1-SNAPSHOT.jar/BOOT-INF/lib/tomcat-embed-core-8.5.23.jar,Core Tomcat implementation,"Apache License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",ae9430c1a4fc4d0d8eee4f33f2f4da00,79261793a47f507890ee08f749b9d81774e4f7f0,pkg:maven/org.apache.tomcat.embed/tomcat-embed-core@8.5.23,"cpe:2.3:a:apache:tomcat:8.5.23:*:*:*:*:*:*:*, cpe:2.3:a:apache_software_foundation:tomcat:8.5.23:*:*:*:*:*:*:*, cpe:2.3:a:apache_tomcat:apache_tomcat:8.5.23:*:*:*:*:*:*:*",CVE-2020-13943,NVD-CWE-noinfo,"If an HTTP/2 client connecting to Apache Tomcat 10.0.0-M1 to 10.0.0-M7, 9.0.0.M1 to 9.0.37 or 8.5.0 to 8.5.57 exceeded the agreed maximum number of concurrent streams for a connection (in violation of the HTTP/2 protocol), it was possible that a subsequent request made on that connection could contain HTTP headers - including HTTP/2 pseudo headers - from a previous request rather than the intended headers. This could lead to users seeing responses for unexpected resources.",NVD,MEDIUM,4.0,/AV:N/AC:L/Au:S/C:P/I:N/A:N,MEDIUM,4.3,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:N/A:N,HIGH,22
WebGoat Dependency Check using OWASP,"Tue, 7 Sep 2021 17:22:16 GMT",spring-boot-cassandra-0.0.1-SNAPSHOT.jar: tomcat-embed-core-8.5.23.jar,/src/cassandra-maven/cassandra-maven/target/spring-boot-cassandra-0.0.1-SNAPSHOT.jar/BOOT-INF/lib/tomcat-embed-core-8.5.23.jar,Core Tomcat implementation,"Apache License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",ae9430c1a4fc4d0d8eee4f33f2f4da00,79261793a47f507890ee08f749b9d81774e4f7f0,pkg:maven/org.apache.tomcat.embed/tomcat-embed-core@8.5.23,"cpe:2.3:a:apache:tomcat:8.5.23:*:*:*:*:*:*:*, cpe:2.3:a:apache_software_foundation:tomcat:8.5.23:*:*:*:*:*:*:*, cpe:2.3:a:apache_tomcat:apache_tomcat:8.5.23:*:*:*:*:*:*:*",CVE-2020-17527,CWE-200 Information Exposure,"While investigating bug 64830 it was discovered that Apache Tomcat 10.0.0-M1 to 10.0.0-M9, 9.0.0-M1 to 9.0.39 and 8.5.0 to 8.5.59 could re-use an HTTP request header value from the previous stream received on an HTTP/2 connection for the request associated with the subsequent stream. While this would most likely lead to an error and the closure of the HTTP/2 connection, it is possible that information could leak between requests.",NVD,MEDIUM,5.0,/AV:N/AC:L/Au:N/C:P/I:N/A:N,HIGH,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,HIGH,22
WebGoat Dependency Check using OWASP,"Tue, 7 Sep 2021 17:22:16 GMT",spring-boot-cassandra-0.0.1-SNAPSHOT.jar: tomcat-embed-core-8.5.23.jar,/src/cassandra-maven/cassandra-maven/target/spring-boot-cassandra-0.0.1-SNAPSHOT.jar/BOOT-INF/lib/tomcat-embed-core-8.5.23.jar,Core Tomcat implementation,"Apache License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",ae9430c1a4fc4d0d8eee4f33f2f4da00,79261793a47f507890ee08f749b9d81774e4f7f0,pkg:maven/org.apache.tomcat.embed/tomcat-embed-core@8.5.23,"cpe:2.3:a:apache:tomcat:8.5.23:*:*:*:*:*:*:*, cpe:2.3:a:apache_software_foundation:tomcat:8.5.23:*:*:*:*:*:*:*, cpe:2.3:a:apache_tomcat:apache_tomcat:8.5.23:*:*:*:*:*:*:*",CVE-2020-1935,CWE-444 Inconsistent Interpretation of HTTP Requests ('HTTP Request Smuggling'),"In Apache Tomcat 9.0.0.M1 to 9.0.30, 8.5.0 to 8.5.50 and 7.0.0 to 7.0.99 the HTTP header parsing code used an approach to end-of-line parsing that allowed some invalid HTTP headers to be parsed as valid. This led to a possibility of HTTP Request Smuggling if Tomcat was located behind a reverse proxy that incorrectly handled the invalid Transfer-Encoding header in a particular manner. Such a reverse proxy is considered unlikely.",NVD,MEDIUM,5.8,/AV:N/AC:M/Au:N/C:P/I:P/A:N,MEDIUM,4.8,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:L/I:L/A:N,HIGH,22
WebGoat Dependency Check using OWASP,"Tue, 7 Sep 2021 17:22:16 GMT",spring-boot-cassandra-0.0.1-SNAPSHOT.jar: tomcat-embed-core-8.5.23.jar,/src/cassandra-maven/cassandra-maven/target/spring-boot-cassandra-0.0.1-SNAPSHOT.jar/BOOT-INF/lib/tomcat-embed-core-8.5.23.jar,Core Tomcat implementation,"Apache License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",ae9430c1a4fc4d0d8eee4f33f2f4da00,79261793a47f507890ee08f749b9d81774e4f7f0,pkg:maven/org.apache.tomcat.embed/tomcat-embed-core@8.5.23,"cpe:2.3:a:apache:tomcat:8.5.23:*:*:*:*:*:*:*, cpe:2.3:a:apache_software_foundation:tomcat:8.5.23:*:*:*:*:*:*:*, cpe:2.3:a:apache_tomcat:apache_tomcat:8.5.23:*:*:*:*:*:*:*",CVE-2020-1938,CWE-269 Improper Privilege Management,"When using the Apache JServ Protocol (AJP), care must be taken when trusting incoming connections to Apache Tomcat. Tomcat treats AJP connections as having higher trust than, for example, a similar HTTP connection. If such connections are available to an attacker, they can be exploited in ways that may be surprising. In Apache Tomcat 9.0.0.M1 to 9.0.0.30, 8.5.0 to 8.5.50 and 7.0.0 to 7.0.99, Tomcat shipped with an AJP Connector enabled by default that listened on all configured IP addresses. It was expected (and recommended in the security guide) that this Connector would be disabled if not required. This vulnerability report identified a mechanism that allowed: - returning arbitrary files from anywhere in the web application - processing any file in the web application as a JSP Further, if the web application allowed file upload and stored those files within the web application (or the attacker was able to control the content of the web application by some other means) then this, along with the ability to process a file as a JSP, made remote code execution possible. It is important to note that mitigation is only required if an AJP port is accessible to untrusted users. Users wishing to take a defence-in-depth approach and block the vector that permits returning arbitrary files and execution as JSP may upgrade to Apache Tomcat 9.0.31, 8.5.51 or 7.0.100 or later. A number of changes were made to the default AJP Connector configuration in 9.0.31 to harden the default configuration. It is likely that users upgrading to 9.0.31, 8.5.51 or 7.0.100 or later will need to make small changes to their configurations.",NVD,HIGH,7.5,/AV:N/AC:L/Au:N/C:P/I:P/A:P,CRITICAL,9.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,HIGH,22
WebGoat Dependency Check using OWASP,"Tue, 7 Sep 2021 17:22:16 GMT",spring-boot-cassandra-0.0.1-SNAPSHOT.jar: tomcat-embed-core-8.5.23.jar,/src/cassandra-maven/cassandra-maven/target/spring-boot-cassandra-0.0.1-SNAPSHOT.jar/BOOT-INF/lib/tomcat-embed-core-8.5.23.jar,Core Tomcat implementation,"Apache License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",ae9430c1a4fc4d0d8eee4f33f2f4da00,79261793a47f507890ee08f749b9d81774e4f7f0,pkg:maven/org.apache.tomcat.embed/tomcat-embed-core@8.5.23,"cpe:2.3:a:apache:tomcat:8.5.23:*:*:*:*:*:*:*, cpe:2.3:a:apache_software_foundation:tomcat:8.5.23:*:*:*:*:*:*:*, cpe:2.3:a:apache_tomcat:apache_tomcat:8.5.23:*:*:*:*:*:*:*",CVE-2020-9484,CWE-502 Deserialization of Untrusted Data,"When using Apache Tomcat versions 10.0.0-M1 to 10.0.0-M4, 9.0.0.M1 to 9.0.34, 8.5.0 to 8.5.54 and 7.0.0 to 7.0.103 if a) an attacker is able to control the contents and name of a file on the server; and b) the server is configured to use the PersistenceManager with a FileStore; and c) the PersistenceManager is configured with sessionAttributeValueClassNameFilter=""null"" (the default unless a SecurityManager is used) or a sufficiently lax filter to allow the attacker provided object to be deserialized; and d) the attacker knows the relative file path from the storage location used by FileStore to the file the attacker has control over; then, using a specifically crafted request, the attacker will be able to trigger remote code execution via deserialization of the file under their control. Note that all of conditions a) to d) must be true for the attack to succeed.",NVD,MEDIUM,4.4,/AV:L/AC:M/Au:N/C:P/I:P/A:P,HIGH,7.0,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H,HIGH,22
